deathrate,D_lower,D_central,D_upper
0.005,0.561592836434579,0.4804397147740559,0.39655822015185743
0.028421052631578948,1.559004991701065,1.7364930826516871,1.5024007543596434
0.0518421052631579,2.5648558297961674,3.1554303821266374,3.0790602821945723
0.07526315789473684,3.6236733254375784,4.402639055660992,6.709515621907364
0.09868421052631579,4.904789143808301,5.674036650068024,7.129698477980669
0.12210526315789476,6.211932786199684,6.9500905760440155,25.27982062145361
0.14552631578947367,6.953409092266089,7.656931757748422,24.462887794658105
0.16894736842105262,9.259874034103019,8.826098954328524,27.859333362777306
0.19236842105263158,7.799030838461758,9.484225833192498,5.005586843563059
0.21578947368421053,9.215754244900118,10.511069192773498,26.760849383496613
0.23921052631578948,53.81711474615973,11.5215915572277,29.008647213524124
0.26263157894736844,12.9956439852074,12.36005693671441,26.78852549833584
0.28605263157894734,53.44043677511265,13.230429377567216,29.113587279712682
0.3094736842105263,12.914193367504653,13.932654961855299,25.40666380020942
0.33289473684210524,54.009977382288675,14.88640118693873,25.00903706183189
0.3563157894736842,52.67420696566967,15.139751151779043,5.226960580662696
0.3797368421052632,46.894752680051816,16.482436311737136,26.541952328219864
0.40315789473684205,9.378216807416038,17.086613999603188,7.960703430787964
0.42657894736842106,11.685294115934356,17.666487498850536,6.270328053026605
0.44999999999999996,13.735656266348345,18.641612417350753,25.071215075268537
